id,month,day,sp,fpn,ifpn,windfpn,temperature,dayaheadwind,dayaheadsolar,intradaysolar,daydemand,rsd(t-2),niv(t-2),indexprice,imbalanceprice
18052832,5,1,32,27076,527,652,14,1761,5548,,25434,24767,-641.6519,47.26,41.75
18052833,5,1,33,27616,1332,687,14,1909,5109,,25492,24899,-323.357,46.27,41.1
18052834,5,1,34,28038,1439,821,14,1909,4669,,26479,25150,-326.8042,52.6,52.6
18052835,5,1,35,28832,2308,953,14,2224,4114,,27198,25656,-439.4721,59.87,59.87
18052836,5,1,36,29326,2293,1052,14,2224,3558,,28001,26200,-64.5327,68.8,83.30447
18052837,5,1,37,30265,2463,1315,14,2640,2998,,28251,27205,-2.0161,67.91,39.758
18052838,5,1,38,30914,2734,1623,14,2640,2438,,28425,27848,147.9397,67.65,39.57867
18052839,5,1,39,30432,2619,1339,14,2930,1926,,28600,28410,63.1501,69.58,90.3046
18052840,5,1,40,30830,2581,1467,14,2930,1413,,28627,28888,58.6667,70.3,84.86058
18052841,5,1,41,31075,2467,1568,14,3105,962,,28548,29324,185.4798,68.13,60.58422
18052842,5,1,42,31159,2546,1663,14,3105,510,,28400,29216,153.6761,65.33,42.3
18052843,5,1,43,30643,2510,1688,14,3497,275,,28574,29392,87.4091,59.76,42.36586
18052844,5,1,44,30431,2534,1674,14,3497,39,,28600,29247,-157.4727,55.7,42.5
18052845,5,1,45,28852,2647,1782,14,3993,20,,28153,29464,-153.4915,54.56,41.86794
18052846,5,1,46,27615,2681,1811,14,3993,0,,26646,29283,-217.57,53.4,42.53076
18052847,5,1,47,24468,3143,1851,14,4002,0,,24827,29258,-213.6566,62.99,67.97264
18052848,5,1,48,24009,3216,2007,14,4002,0,,23252,27989,-190.015,60.98,64.95994
18052901,5,2,1,23958,3001,2161,14,4046,0,,23137,26305,185.9702,61.05,64.85
18052902,5,2,2,23553,3058,2173,14,4046,0,,23075,24478,276.3933,51.53,64.73347
18052903,5,2,3,22986,3006,2330,14,4655,0,,22712,23412,238.3668,54.88,62
18052904,5,2,4,23033,3028,2378,14,4655,0,,22204,23252,87.8499,54.11,62
18052905,5,2,5,22965,3028,2279,14,4700,0,,21973,22631,261.9018,53.34,61.95
18052906,5,2,6,22802,3025,2294,14,4700,0,,21685,22293,369.49,50.04,35
18052907,5,2,7,22334,2680,2275,14,4799,0,,21564,22201,135.1431,45.09,59
18052908,5,2,8,22139,2710,2372,14,4799,0,,21437,21955,-163.8251,41.16,59.7907
18052909,5,2,9,22254,2330,2489,14,4870,5,,21415,21373,133.4334,41.69,59
18052910,5,2,10,22525,2330,2560,14,4870,9,,21042,21369,217.0462,42.01,56.5733
18052911,5,2,11,22782,2325,2418,14,5011,123,,21355,21389,188.1202,43.08,56.78186
18052912,5,2,12,23268,2215,2387,14,5011,237,,21805,21201,85.5996,46.49,60.91485
18052913,5,2,13,24803,2862,2403,14,5148,474,,23114,21223,105.7243,59.76,62.05733
18052914,5,2,14,29116,2852,2451,14,5148,711,,24794,21695,80.5523,47.18,37.79756
18052915,5,2,15,30784,2464,2601,14,5235,1047,,27208,22669,320.7322,57.23,35.59495
18052916,5,2,16,31900,2209,2498,14,5235,1382,,28949,24060,-236.9301,59.85,36.38517
18052917,5,2,17,32176,2315,2541,14,5260,1838,,30519,25904,-477.3452,61.19,42.3
18052918,5,2,18,32473,2100,2669,14,5260,2294,,31122,28370,-829.1968,62.31,43.05
18052919,5,2,19,32456,1808,2701,14,5339,2816,,31352,29898,-397.0249,64.35,102.87361
18052920,5,2,20,32553,1769,2798,14,5339,3338,,31224,31146,-20.0482,68.11,93.14638
18052921,5,2,21,32548,1649,2979,14,5508,3823,,30989,31827,385.0029,68.82,91.58874
18052922,5,2,22,32171,1667,2709,14,5508,4307,,30870,31774,422.4462,66.89,87.30257
18052923,5,2,23,31962,1491,2767,14,5735,4694,,30759,31634,399.4619,62.6,80.82462
18052924,5,2,24,31898,1515,2771,14,5735,5081,,30703,31300,343.8751,60.84,79.5
18052925,5,2,25,31759,1435,2700,14,5939,5381,,30610,31061,352.4331,61.8,79.5
18052926,5,2,26,32353,1439,3170,14,5939,5680,,30525,31197,281.1574,58.06,58.06
18052927,5,2,27,32176,1144,3298,14,6160,5773,,30366,31188,69.047,51.51,79.5
18052928,5,2,28,31888,1266,3404,14,6160,5865,,29990,31205,-25.1071,52.46,77.5741
18052929,5,2,29,31966,1272,3261,14,6191,5737,,29784,31120,186.6242,53.63,81.25228
18052930,5,2,30,32113,1214,3353,14,6191,5609,,29451,31091,364.7189,53.34,79.5
18052931,5,2,31,32898,929,3425,14,6413,5359,,30136,30965,460.7976,63.97,43.05565
18052932,5,2,32,33450,946,3867,14,6413,5108,,30385,31166,341.6237,64.07,42.73827
18052933,5,2,33,33266,1245,3439,14,6645,4691,,30390,31061,-53.479,63.27,42.71761
18052934,5,2,34,33782,1166,3545,14,6645,4274,,30927,31811,-212.5,66.25,42.75
18052935,5,2,35,34797,1223,3719,14,6802,3745,,31584,32187,-262.0502,64.53,43.1
18052936,5,2,36,35213,1247,4084,14,6802,3215,,31973,32353,-240.339,64.46,43.15
18052937,5,2,37,35368,1174,4424,14,7115,2696,,32341,33273,-103.4175,65.37,43.15
18052938,5,2,38,35893,1231,4769,14,7115,2176,,32752,33770,-55.5653,65.18,43.16084
18052939,5,2,39,35294,1103,4610,14,7109,1717,,33057,33928,-26.8027,60.19,53.95
18052940,5,2,40,34572,1162,4484,14,7109,1258,,32781,33960,-145.9671,60.92,43.35
18052941,5,2,41,34680,1158,4332,14,6567,862,,32473,33772,8.0319,61.08,43.2
18052942,5,2,42,34560,1326,4197,14,6567,465,,32109,33434,-10.9541,57.68,43.15
18052943,5,2,43,33760,1178,4018,14,6104,254,,33136,32982,-235.2708,59.13,43.2
18052944,5,2,44,32859,1138,3840,14,6104,42,,32532,32507,-448.2332,57.65,43.2
18052945,5,2,45,31393,1388,3500,14,5705,21,,31174,31905,-369.9865,57.08,43.2
18052946,5,2,46,28221,1487,3291,14,5705,0,,29002,31561,-419.1082,54.11,43.5
18052947,5,2,47,26742,3472,3207,14,5246,0,,27002,30610,-366.6862,52.17,43.35906
18052948,5,2,48,24928,3712,3037,14,5246,0,,25340,28975,-164.3239,57.27,66.8
18053001,5,3,1,24167,3193,2887,14,4720,0,,24320,26710,-214.9905,59.26,66.8
18053002,5,3,2,23465,3192,2532,14,4720,0,,22971,25674,353.2133,57.92,62
18053003,5,3,3,23152,3192,2348,14,4850,0,,22563,24483,513.5816,59.36,62
18053004,5,3,4,22924,3192,2179,14,4850,0,,22355,23386,354.8785,52.96,62
18053005,5,3,5,22895,3192,2088,14,4481,0,,22123,22951,253.3767,50.32,62
18053006,5,3,6,22908,3192,2097,14,4481,0,,21863,22720,172.689,49.43,58.76734
18053007,5,3,7,22594,3192,1991,14,4117,0,,21690,22626,163.0657,49.83,61.91751
18053008,5,3,8,22536,3192,1877,14,4117,0,,21636,22366,138.1282,51.08,58
18053009,5,3,9,22435,3151,1629,14,3757,5,,21677,21972,239.2624,52.27,44.87259
18053010,5,3,10,22682,3151,1545,14,3757,9,,21369,21995,134.2087,49.6,42.5
18053011,5,3,11,22453,2381,1439,14,3419,98,,21639,21819,-13.7466,51.01,62
18053012,5,3,12,23418,2258,1483,14,3419,186,,22387,21736,-120.3188,54.65,68.14282
18053013,5,3,13,25341,2743,1483,14,3115,369,,23907,21667,250.0953,57.35,68
18053014,5,3,14,30476,2534,1508,14,3115,551,,25917,22135,429.0284,51.22,43.3642
18053015,5,3,15,33704,1238,1542,14,2795,810,,29604,23154,348.6324,59.61,40.44494
18053016,5,3,16,35322,1043,1605,14,2795,1068,,31530,24810,-49.9055,59.57,42.85
18053017,5,3,17,35801,1243,1388,14,2648,1420,,32987,26682,-312.7776,60.94,42.85
18053018,5,3,18,35825,1089,1329,14,2648,1772,,33997,30614,-310.0661,58.4,42.84233
18053019,5,3,19,35693,1751,1273,14,2523,2175,,32754,32416,-328.933,53.61,43.5
18053020,5,3,20,35380,1563,1242,14,2523,2578,,32788,33567,-180.7747,54.54,93.778
18053021,5,3,21,35379,1034,1209,14,2382,2977,,33313,33850,-239.0964,57.49,94.14714
18053022,5,3,22,35307,1075,1121,14,2382,3376,,33225,33848,156.612,59.56,97.99677
18053023,5,3,23,35339,1567,1166,14,2293,3728,,32616,33874,294.6813,64.46,94.47617
18053024,5,3,24,35343,1644,1134,14,2293,4079,,32988,34254,328.0672,65.54,86.09274
18053025,5,3,25,35321,1585,1181,14,2241,4367,,32938,34223,243.9917,66.97,89
18053026,5,3,26,35106,1588,1056,14,2241,4655,,33323,33932,249.9529,65.99,85.01293
18053027,5,3,27,35158,1215,1077,14,2303,4770,,33419,34116,391.1849,64.1,78
18053028,5,3,28,34847,1272,960,14,2303,4884,,33152,34288,352.2661,63.16,92.89605
18053029,5,3,29,34842,955,1057,14,2274,4817,,33508,34041,330.264,62.54,94.5
18053030,5,3,30,34740,960,1053,14,2274,4749,,33340,34212,214.873,62.71,89
18053031,5,3,31,35007,1570,1104,14,2183,4573,,32882,34048,331.4464,72.72,44.5
18053032,5,3,32,35070,1522,1056,14,2183,4396,,33449,34397,200.2916,76.66,95.63
18053033,5,3,33,34975,1347,1121,14,2075,4081,,33996,34277,-6.7361,80.77,95.63
18053034,5,3,34,35167,1265,1061,14,2075,3766,,34716,34023,86.5946,84.19,144.63
18053035,5,3,35,35461,1677,1070,14,2009,3348,,34974,34279,120.1992,90.64,144.63
18053036,5,3,36,35773,1621,1050,14,2009,2929,,35433,34710,369.1544,93.88,150.59003
18053037,5,3,37,35687,1824,1037,14,1936,2493,,35263,35081,420.4663,94.84,149.61159
18053038,5,3,38,35784,2033,968,14,1936,2057,,35065,35255,439.1664,96.28,104.1642
18053039,5,3,39,35301,2259,887,14,1892,1640,,34799,35021,403.1901,83.05,102.68
18053040,5,3,40,34982,2222,848,14,1892,1223,,34373,34894,313.4236,81.69,102.68
18053041,5,3,41,34946,2150,816,14,1765,840,,33756,34531,250.3388,71.43,94.52704
18053042,5,3,42,34909,2186,845,14,1765,457,,33091,34107,180.2542,66.05,45
18053043,5,3,43,34288,2179,829,14,1727,251,,32597,33584,34.0924,56.6,45
18053044,5,3,44,33104,2078,818,14,1727,45,,31763,33403,-213.7049,58.07,58.14281
18053045,5,3,45,31560,1905,709,14,1700,23,,30784,32964,-228.0772,56.69,68
18053046,5,3,46,30272,1946,670,14,1700,0,,28676,32671,6.3374,54.8,45.1
18053047,5,3,47,26422,3237,617,14,1565,0,,27246,31476,80.0531,70.02,71
18053048,5,3,48,26140,3455,740,14,1565,0,,25937,30228,-145.6417,76.59,72.5
18053101,5,4,1,25424,3466,587,14,1423,0,,25032,28229,372.9504,69.38,68.30064
18053102,5,4,2,25452,3486,602,14,1423,0,,24149,27085,736.1513,58.88,58
18053103,5,4,3,25143,3489,622,14,1680,0,,23720,25997,346.5427,54.15,45.01133
18053104,5,4,4,25032,3491,615,14,1680,0,,23621,24896,65.645,52.56,44.56229
18053105,5,4,5,25183,3491,634,14,1560,0,,23839,24234,-36.0828,52.54,52.54
18053106,5,4,6,24569,3491,596,14,1560,0,,23290,23770,-83.9189,51.47,58
18053107,5,4,7,24278,2993,478,14,1437,0,,22872,23866,-6.2172,50.66,58
18053108,5,4,8,24205,2992,493,14,1437,0,,22739,23816,33.0533,51.14,58
18053109,5,4,9,23939,2991,460,14,1396,6,,22645,23418,89.2418,51.79,61.7
18053110,5,4,10,24059,2991,415,14,1396,12,,22327,23269,127.3242,51.58,61.7
18053111,5,4,11,24994,2982,405,14,1432,105,,22739,23303,217.6706,55.4,59.07849
18053112,5,4,12,25843,2859,445,14,1432,197,,23351,23221,257.7016,54.05,34.34
18053113,5,4,13,27700,3068,526,14,1447,384,,24587,23101,162.3197,64.27,66.9432
18053114,5,4,14,31462,2875,499,14,1447,571,,26240,23666,-58.1529,49.88,43.75607
18053115,5,4,15,33412,1539,666,14,1434,771,,29450,24620,166.3239,49.21,43.25346
18053116,5,4,16,35133,1257,737,14,1434,970,,31157,25788,-172.2557,51.73,38.81297
18053117,5,4,17,35002,743,549,14,1445,1272,,33078,27702,-342.2463,60.74,39.76985
18053118,5,4,18,35145,644,641,14,1445,1574,,33956,30575,-157.1924,77.66,92.79932
18053119,5,4,19,34610,1017,609,14,1434,1915,,33886,32188,37.2708,90.17,77.6786
18053120,5,4,20,34741,1005,710,14,1434,2256,,33995,33774,199.3419,84.34,92.62766
18053121,5,4,21,34694,748,669,14,1424,2610,,33770,33929,116.765,85.03,79.12237
18053122,5,4,22,35009,807,755,14,1424,2963,,33193,33874,143.8085,77.31,37.35
18053123,5,4,23,34923,977,690,14,1420,3297,,32915,33662,146.6832,61.95,92.75
18053124,5,4,24,34938,945,741,14,1420,3631,,32827,33568,33.2332,61.52,94.5
18053125,5,4,25,34891,929,643,14,1489,3912,,32593,33477,215.9549,67.37,94.5
18053126,5,4,26,34853,906,634,14,1489,4192,,32935,33303,201.0667,68.79,85.78098
18053127,5,4,27,35056,987,596,14,1535,4331,,32580,33209,177.7084,63.69,45.25
18053128,5,4,28,35207,1070,555,14,1535,4469,,32330,33075,107.5333,60.16,45.25
18053129,5,4,29,34858,1066,524,14,1510,4445,,32407,32883,-39.5176,59.13,45.75
18053130,5,4,30,34143,1015,486,14,1510,4421,,32387,32843,-214.1279,58.54,45.75
18053131,5,4,31,34432,979,497,14,1581,4292,,32457,32589,-292.452,66.39,45.77
18053132,5,4,32,35186,1017,483,14,1581,4162,,32874,32696,-160.0181,67.34,45.75
18053133,5,4,33,35236,1065,460,14,1729,3931,,33198,32880,-0.9167,68.53,45.75
18053134,5,4,34,35853,1124,511,14,1729,3699,,33798,32963,-173.2582,71.92,69.69
18053135,5,4,35,35999,1360,494,14,1777,3380,,34120,33241,-202.8008,77.39,45.77
18053136,5,4,36,35986,1428,449,14,1777,3060,,34455,33636,4.4993,79.76,97.05
18053137,5,4,37,35984,1719,477,14,1739,2673,,34200,34331,-5.5453,78.66,45.76
18053138,5,4,38,35829,1677,449,14,1739,2285,,34323,34481,63.7195,76.9,45.77
18053139,5,4,39,35458,1365,438,14,1636,1849,,34614,34319,-92.5006,70.25,95.66239
18053140,5,4,40,35785,1518,660,14,1636,1413,,34354,34221,-3.6296,66.73,45.77
18053141,5,4,41,35186,1648,364,14,1482,974,,33879,34174,49.6846,62.62,45.76633
18053142,5,4,42,34370,1627,334,14,1482,535,,33526,34435,-51.1834,60.5,45.77
18053143,5,4,43,33754,1900,318,14,1313,296,,32810,34340,-137.8459,59.03,66.61707
18053144,5,4,44,32655,2044,336,14,1313,56,,31991,33906,-95.0855,58.53,45.77
18053145,5,4,45,31293,2338,323,14,1217,28,,30837,33337,55.1394,59.65,67.75
18053146,5,4,46,30512,2441,405,14,1217,0,,28474,32736,-10.119,56.05,45.56116
18053147,5,4,47,27223,3022,305,14,1112,0,,27276,31780,110.9501,58.48,65
18053148,5,4,48,27074,3234,277,14,1112,0,,26040,30549,-68.1054,64.33,65
18060101,6,5,1,25745,3421,246,14,1050,0,,25236,28727,316.3417,50.84,60.92554
18060102,6,5,2,25001,3421,245,14,1050,0,,24679,27625,413.3381,51.7,60.81205
18060103,6,5,3,25136,3492,243,14,1071,0,,24545,26648,192.8418,55.65,59
18060104,6,5,4,24563,3492,237,14,1071,0,,24140,25529,218.2722,51.73,59
18060105,6,5,5,24320,3492,243,14,992,0,,23784,25152,179.5469,54.48,59.61785
18060106,6,5,6,24050,3492,242,14,992,0,,23405,24716,126.8125,49.26,59
18060107,6,5,7,24093,3093,275,14,903,0,,23262,24749,222.6734,50.78,59
18060108,6,5,8,24387,3093,284,14,903,0,,23218,24306,35.014,50.23,38.40923
18060109,6,5,9,24080,3092,292,14,831,7,,23229,23792,65.4162,48.84,38.9
18060110,6,5,10,23913,3092,289,14,831,13,,23052,23751,-58.507,49.57,56.5
18060111,6,5,11,24251,2604,267,14,789,107,,23131,23730,-29.5463,51.51,59.75
18060112,6,5,12,25216,2482,265,14,789,201,,23606,23499,15.1074,51.32,59
18060113,6,5,13,26636,2753,238,14,754,390,,24822,23224,367.6596,57.08,44.64276
18060114,6,5,14,30994,2606,203,14,754,579,,26286,23497,62.2811,48.92,44.3421
18060115,6,5,15,32605,1366,257,14,702,836,,29534,24378,-59.0077,50.73,36
18060116,6,5,16,33727,1080,216,14,702,1093,,31177,25504,-164.0658,50.32,36
18060117,6,5,17,34067,1974,210,14,655,1435,,32016,27257,-520.1778,52.66,44.2
18060118,6,5,18,34143,1965,228,14,655,1776,,32739,30430,-296.6616,62.44,40.49503
18060119,6,5,19,34536,2238,163,14,638,2162,,33081,31664,-229.5576,70.37,38.42081
18060120,6,5,20,34672,2111,162,14,638,2547,,33183,32805,85.7782,70.69,37.7058
18060121,6,5,21,34580,2228,149,14,649,2946,,33046,33013,94.1325,63.7,49.35319
18060122,6,5,22,34622,2252,132,14,649,3345,,32741,33118,68.6514,60.15,46.03308
18060123,6,5,23,34461,2077,120,14,689,3722,,32704,33080,142.0212,54.95,44.6
18060124,6,5,24,34495,2132,132,14,689,4099,,32530,32318,34.0632,54.14,44.6
18060125,6,5,25,34333,2037,164,14,762,4417,,32598,32525,-277.6797,52.95,44.8
18060126,6,5,26,33486,1984,195,14,762,4735,,31348,32367,-504.85,52.02,44.81
18060127,6,5,27,32728,2084,205,14,838,4871,,31354,32229,-488.1714,49.51,44.9
18060128,6,5,28,32700,2071,232,14,838,5006,,31017,32121,-266.0553,49.58,45
18060129,6,5,29,31949,2279,254,14,908,4939,,30569,31779,-88.275,49.73,45
18060130,6,5,30,32539,2254,277,14,908,4872,,30373,31575,-191.9916,49.63,59.85109
18060131,6,5,31,32903,1569,319,14,993,4695,,30233,30984,-15.0416,51.67,38.43306
18060132,6,5,32,33106,1562,356,14,993,4518,,30025,31101,151.9498,52.35,36
18060133,6,5,33,33137,1550,356,14,1078,4239,,30306,31079,-114.8804,50.67,36
18060134,6,5,34,33350,1671,364,14,1078,3960,,30927,30865,-243.7458,52.16,44.6
18060135,6,5,35,34214,2575,368,14,1127,3597,,31542,31097,-211.6595,53.12,44.6
18060136,6,5,36,34203,2512,363,14,1127,3234,,32035,31573,-159.7028,54.97,54.97
18060137,6,5,37,34424,2344,388,14,1186,2812,,32405,32143,-322.2058,55.26,55.26
18060138,6,5,38,34015,2354,426,14,1186,2389,,32302,32684,-131.1871,56.01,74
18060139,6,5,39,32805,2491,394,14,1280,1931,,31963,32750,-7.6167,65.1,85
18060140,6,5,40,32762,2534,471,14,1280,1473,,31632,32737,128.6248,64.74,74.22311
18060141,6,5,41,32611,2455,396,14,1328,1020,,31149,32523,229.1348,64.6,70.99
18060142,6,5,42,32385,2496,366,14,1328,567,,30685,32080,308.1799,62.78,44.95
18060143,6,5,43,31872,2292,333,14,1400,316,,30535,31848,109.6324,63.87,70.99
18060144,6,5,44,31897,2335,404,14,1400,65,,30429,31242,-21.5291,62.87,70.99
18060145,6,5,45,31500,2053,480,14,1437,33,,29907,31052,105.1311,58.66,44.97165
18060146,6,5,46,29503,2130,492,14,1437,0,,28561,30552,139.2624,57.05,61.63084
18060147,6,5,47,27200,3141,442,14,1360,0,,27586,30578,-36.9193,61.9,64.25
18060148,6,5,48,26268,3290,498,14,1360,0,,26433,29525,19.0428,62.88,66.62596
18060201,6,6,1,25099,3128,440,14,1349,0,,24928,27872,337.1886,57.5,63.17588
18060202,6,6,2,24488,3053,445,14,1349,0,,24355,27270,422.0305,57.18,63.75
18060203,6,6,3,24069,3000,457,14,1055,0,,23716,26096,71.4639,54.7,61.0355
18060204,6,6,4,24150,3156,503,14,1055,0,,23213,24839,151.8528,55.5,62
18060205,6,6,5,23924,3256,519,14,1020,0,,22805,24045,24.8661,50.26,50.26
18060206,6,6,6,23768,3277,551,14,1020,0,,22253,23541,38.1958,48.86,44.66
18060207,6,6,7,23137,3319,529,14,1026,0,,22121,23386,-133.2082,46.85,44.66
18060208,6,6,8,23155,3312,550,14,1026,0,,21929,22811,-196.0417,46.1,59.46175
18060209,6,6,9,23069,3284,485,14,1050,8,,21882,22434,-48.652,46.91,59.57043
18060210,6,6,10,22801,3292,414,14,1050,15,,21414,22314,17.4289,46.28,46.28
18060211,6,6,11,22569,2969,393,14,1019,116,,21315,22208,99.4229,47.07,59
18060212,6,6,12,22792,2891,372,14,1019,216,,21611,22125,-52.0348,47.56,47.56
18060213,6,6,13,23458,3328,305,14,999,416,,22268,21701,23.0698,48.47,48.47
18060214,6,6,14,24354,3313,326,14,999,616,,23073,21630,-14.0416,48.02,59.50792
18060215,6,6,15,26516,3322,277,14,983,885,,23812,22008,-2.2655,48.54,43.5
18060216,6,6,16,26920,3183,296,14,983,1154,,25057,22849,62.0719,48.91,43.21646
18060217,6,6,17,28107,2973,284,14,979,1508,,26351,23286,-265.0737,52.45,44.66
18060218,6,6,18,28831,2762,284,14,979,1862,,27227,24264,-197.6145,50.21,59.76135
18060219,6,6,19,28721,2654,301,14,995,2260,,27999,25599,-8.5333,62.4,81.95
18060220,6,6,20,28688,2696,291,14,995,2658,,28041,26901,42.5686,63.64,81.95
18060221,6,6,21,28222,2626,272,14,1034,3069,,28040,27711,309.1501,66.02,81.95
18060222,6,6,22,28003,2538,262,14,1034,3479,,27965,28014,390.4051,64.74,66.98148
18060223,6,6,23,27973,2507,276,14,1067,3866,,27469,27876,304.9603,57.97,72.55015
18060224,6,6,24,27931,2485,293,14,1067,4253,,27143,27892,227.0336,56.75,64
18060225,6,6,25,27704,2460,347,14,1140,4578,,26938,27855,252.79,53.33,68.9
18060226,6,6,26,27292,2492,411,14,1140,4902,,26643,27781,93.7077,53.36,68.9
18060227,6,6,27,27041,2523,480,14,1248,5031,,26227,27338,117.3899,50.49,68.27085
18060228,6,6,28,26819,2589,501,14,1248,5159,,25851,27060,128.0168,48.7,36.35
18060229,6,6,29,26596,2657,507,14,1249,5075,,25467,26511,103.95,48.76,38.67073
18060230,6,6,30,25860,2715,530,14,1249,4991,,25419,26041,-92.2976,48.88,58.99
18060231,6,6,31,25986,2734,559,14,1244,4796,,25375,25526,-62.2055,50.81,46
18060232,6,6,32,26731,2691,522,14,1244,4600,,25397,25011,33.8991,49.94,36.35
18060233,6,6,33,27056,2971,451,14,1196,4305,,25847,24776,-7.0287,50.31,43.68745
18060234,6,6,34,28002,2917,444,14,1196,4010,,26372,24899,-134.9392,51.3,60.75
18060235,6,6,35,28524,2836,427,14,1161,3635,,27286,25245,-105.4319,60.84,66.99
18060236,6,6,36,28772,2771,409,14,1161,3259,,27663,26030,12.6609,67.97,66.99
18060237,6,6,37,29324,2862,420,14,1053,2828,,27955,27169,193.3868,69.82,88.20413
18060238,6,6,38,29914,2940,355,14,1053,2397,,28208,28071,274.4333,71.49,89
18060239,6,6,39,29965,3019,356,14,982,1938,,28340,28456,290.2432,70.22,89
18060240,6,6,40,29591,2996,294,14,982,1479,,28230,28624,14.1213,70.13,89.88758
18060241,6,6,41,29396,3136,289,14,909,1028,,27995,29204,106.1651,70.11,89.05487
18060242,6,6,42,29557,3295,319,14,909,576,,27662,29271,202.1618,66.5,45.25
18060243,6,6,43,29550,3455,322,14,832,324,,27608,29098,146.8735,64.44,44.85897
18060244,6,6,44,29469,3391,303,14,832,71,,28058,28793,-6.4568,65.98,45.25
18060245,6,6,45,29333,3174,277,14,803,36,,28038,28642,-83.6208,64.1,44.86374
18060246,6,6,46,28100,3131,256,14,803,0,,27062,28560,-42.6042,60.48,43.55
18060247,6,6,47,25339,3223,254,14,811,0,,25713,28687,-60.6444,57.52,69
18060248,6,6,48,24385,3499,223,14,811,0,,24400,28009,-209.4166,61.26,69
18060301,6,7,1,24118,3180,191,14,824,0,,23800,26450,220.892,59.83,44.79741
18060302,6,7,2,23732,3200,183,14,824,0,,22835,25182,283.7265,47.13,43.55
18060303,6,7,3,22589,3200,159,14,598,0,,22306,24046,-22.2374,51.39,45.75
18060304,6,7,4,22540,3200,155,14,598,0,,22143,23283,-228.7161,52.52,65
18060305,6,7,5,22293,3200,148,14,599,0,,21946,22682,-60.389,51.52,62.31597
18060306,6,7,6,22321,3200,157,14,599,0,,21875,22444,274.7918,48.48,62
18060307,6,7,7,22313,3201,153,14,610,0,,21738,22325,157.1666,46.75,62
18060308,6,7,8,22177,3200,160,14,610,0,,21688,22029,87.5499,47.14,44.5
18060309,6,7,9,21472,3200,168,14,624,8,,21329,21716,5.2167,47.29,58.5
18060310,6,7,10,21485,3200,175,14,624,15,,20608,21589,-115.5762,45.79,36
18060311,6,7,11,21130,3186,179,14,593,111,,20502,21417,43.2586,45.16,58.5
18060312,6,7,12,21004,3060,163,14,593,207,,20503,21032,-111.105,45.57,58.5
18060313,6,7,13,21692,3131,155,14,574,397,,21095,20638,1.0119,46.04,58.93596
18060314,6,7,14,21762,2979,152,14,574,586,,21336,20582,68.2664,47.03,62
18060315,6,7,15,22905,2771,146,14,549,843,,21437,20795,60.5631,46.93,46.93
18060316,6,7,16,22458,2705,144,14,549,1099,,21707,21262,259.6734,49.55,36
18060317,6,7,17,23061,2817,149,14,538,1440,,22141,21441,-140.7526,48.29,59
18060318,6,7,18,24234,2694,157,14,538,1781,,22800,21769,-103.0916,50.85,61.20744
18060319,6,7,19,24460,2988,161,14,538,2167,,23699,21964,6.425,55.32,59.05391
18060320,6,7,20,24804,2917,145,14,538,2552,,24060,22838,160.8415,57.96,67.29012
18060321,6,7,21,24745,2889,143,14,541,2951,,24304,23560,76.6852,57.89,67.5
18060322,6,7,22,24561,2807,157,14,541,3350,,24313,24189,118.4936,59.09,68.8
18060323,6,7,23,24519,2749,137,14,587,3727,,24364,24431,259.9802,59.48,68.8
18060324,6,7,24,24433,2636,162,14,587,4104,,24476,24661,333.0163,60.41,68.8
